funded_amnt,term,int_rate,sub_grade,addr_state,verification_status,annual_inc,emp_length,delinq_2yrs,inq_last_6mths,revol_util,acc_now_delinq,open_il_6m,open_il_12m,open_il_24m,total_bal_il,all_util,inq_fi,inq_last_12m,delinq_amnt,num_il_tl,total_il_high_credit_limit,Class
23000,term_60,18.99,E1,MO,Verified,68000,emp_8,1,3,59,0,2,0,1,30697,59,0,2,0,9,48664,good
4000,term_36,10.75,B4,FL,Verified,57400,emp_1,0,0,74.2,0,18,1,3,92013,98,0,0,0,20,92172,good
10000,term_36,10.78,B4,OR,Source_Verified,30000,emp_1,0,0,76.1,0,0,0,0,0,76,0,0,0,2,0,good
20000,term_36,11.99,C1,MD,Verified,60000,emp_ge_10,1,1,70,0,6,2,2,35777,73,0,2,0,19,48181,good
10000,term_36,21.48,E5,TX,Not_Verified,130000,emp_ge_10,0,2,79,0,3,1,4,69787,84,0,4,0,11,80382,bad
8000,term_36,5.32,A1,NC,Not_Verified,47000,emp_9,0,1,34.4,0,2,0,1,25707,55,0,1,0,7,36509,good
15000,term_36,5.32,A1,MA,Not_Verified,108000,emp_2,1,0,8.6,0,4,0,1,38503,32,2,3,0,9,86755,good
7200,term_36,14.46,C4,IL,Source_Verified,76000,emp_ge_10,2,2,40.2,0,5,3,8,33325,66,7,5,0,45,35826,good
10000,term_60,9.75,B3,CA,Not_Verified,74724,emp_ge_10,1,0,34.8,0,11,0,1,90114,71,4,5,0,13,114504,good
7925,term_36,14.46,C4,CA,Source_Verified,22038.32,emp_ge_10,0,0,56.9,0,1,0,0,13144,64,0,0,0,2,19096,good
15000,term_36,10.78,B4,VA,Source_Verified,184000,emp_6,1,1,73.6,1,4,1,2,65457,81,0,1,284,13,86808,good
6000,term_36,8.39,B1,AZ,Not_Verified,25000,emp_8,0,1,45.5,0,1,0,1,5140,35,2,2,0,6,18700,good
35000,term_36,21.97,E4,TX,Source_Verified,115000,emp_2,0,1,78.3,0,7,1,5,36727,65,2,3,0,23,66998,good
7300,term_36,6.97,A3,NJ,Not_Verified,28000,emp_unk,0,0,48.8,0,1,0,1,2998,49,0,0,0,4,6000,good
30675,term_60,20.75,E2,RI,Source_Verified,69744,emp_7,0,1,37.6,0,2,1,4,48428,77,3,2,0,11,52092,good
27500,term_60,7.89,A5,TX,Not_Verified,195000,emp_ge_10,0,0,3.8,0,2,1,2,49759,3,4,6,0,14,85214,good
15000,term_60,19.99,E1,MA,Source_Verified,47000,emp_8,0,1,85.1,0,4,1,4,36600,91,1,2,0,7,39135,good
24000,term_60,7.89,A5,CA,Source_Verified,137000,emp_ge_10,0,0,53.8,0,0,0,0,0,54,0,2,0,0,0,good
11000,term_60,8.39,B1,CA,Not_Verified,90000,emp_3,2,0,37,0,17,2,3,348609,99,0,0,0,50,296778,good
17975,term_36,6.99,A3,FL,Verified,104000,emp_2,0,0,56.9,0,7,1,2,214342,68,2,3,0,37,240291,good
5500,term_36,11.47,B5,NY,Source_Verified,18750,emp_lt_1,0,1,31.7,0,4,0,0,21000,60,0,2,0,4,21000,good
9425,term_36,19.89,E3,TX,Verified,30720,emp_4,0,0,39.7,0,1,0,1,6350,41,1,1,0,1,14600,bad
12000,term_60,8.39,B1,DE,Not_Verified,42000,emp_ge_10,0,1,37,0,2,1,2,7472,38,0,2,0,10,17959,good
8400,term_36,9.75,B3,AZ,Source_Verified,70000,emp_2,0,1,31.4,0,2,0,1,28728,56,0,2,0,2,27000,good
14000,term_36,12.88,C2,AZ,Verified,100000,emp_7,1,0,45.2,0,2,2,2,33901,83,1,2,0,4,37387,good
3000,term_36,16.29,D1,MD,Verified,71500,emp_unk,0,1,33.2,0,3,1,3,82507,71,2,3,0,12,102255,good
27300,term_36,11.47,B5,AK,Verified,153000,emp_2,0,0,85,0,4,0,2,73058,85,0,1,0,10,104471,bad
12650,term_36,7.39,A4,WA,Not_Verified,80000,emp_ge_10,0,1,26.8,0,2,0,1,5756,26,0,1,0,8,22217,good
30000,term_36,6.99,A3,DC,Source_Verified,114000,emp_5,0,0,37.4,0,2,0,0,16745,34,0,0,0,13,57728,good
18000,term_60,7.39,A4,CA,Not_Verified,55000,emp_2,0,0,51.1,0,2,1,2,32511,68,0,1,0,9,42316,good
15000,term_36,8.39,B1,NY,Source_Verified,80000,emp_4,0,1,41.7,0,3,1,1,24999,68,0,3,0,13,29333,good
20000,term_36,8.39,B1,NY,Not_Verified,65000,emp_ge_10,0,0,43,0,2,0,1,6393,37,0,1,0,9,23620,good
12000,term_60,13.99,C4,AR,Source_Verified,50000,emp_4,1,0,15.9,0,1,0,1,5968,34,0,1,0,6,6853,good
8000,term_36,8.49,B1,NY,Source_Verified,200000,emp_8,0,1,55.6,0,4,0,1,14763,63,0,1,0,6,25775,good
32000,term_36,9.17,B2,NJ,Source_Verified,400000,emp_ge_10,2,0,67,0,4,0,2,113589,80,3,1,0,8,126363,good
7000,term_36,19.53,D5,IL,Source_Verified,36000,emp_1,0,2,33.2,0,3,2,2,40745,31,5,5,0,3,51027,good
20000,term_60,9.75,B3,PA,Not_Verified,55000,emp_unk,1,0,34.1,0,1,1,1,6669,38,0,3,0,5,7276,good
10000,term_36,9.16,B2,AZ,Not_Verified,44000,emp_8,1,0,33.3,0,1,0,0,17611,47,0,2,0,1,27687,good
10000,term_36,17.27,D2,TX,Not_Verified,130000,emp_ge_10,0,1,58.9,0,2,2,5,84721,64,1,6,0,15,96543,good
20000,term_60,13.67,C3,FL,Not_Verified,106000,emp_ge_10,0,1,65.9,0,3,3,5,90461,77,0,1,0,17,97431,good
10000,term_36,10.75,B4,CA,Verified,56000,emp_4,0,0,91.8,0,1,0,0,13425,90,0,0,0,4,15247,good
20000,term_60,13.99,C4,OH,Source_Verified,80000,emp_5,0,0,57.8,0,2,1,2,48470,80,9,10,0,8,53637,bad
25200,term_60,14.85,C5,TX,Not_Verified,130000,emp_4,0,1,66.7,0,6,1,1,42591,71,2,4,0,25,57585,good
24825,term_60,18.99,D4,SC,Source_Verified,54000,emp_ge_10,0,0,24.7,0,2,1,1,17397,41,0,0,0,12,33374,good
5000,term_36,7.89,A5,OR,Source_Verified,67000,emp_unk,0,0,87.6,0,1,0,1,16606,79,0,0,0,4,22113,good
20000,term_60,15.31,C5,KS,Verified,58000,emp_1,0,0,69.5,0,13,0,0,67023,114,0,0,0,26,54759,good
13500,term_36,5.32,A1,CA,Not_Verified,70000,emp_ge_10,0,0,7.3,0,1,0,1,15958,23,0,0,0,5,28537,good
8000,term_36,14.46,C4,CA,Verified,52000,emp_6,0,1,33.1,0,2,2,3,12583,68,0,1,0,3,13700,good
27500,term_36,7.91,A5,MA,Not_Verified,100000,emp_ge_10,3,0,29.2,0,8,0,0,106960,33,0,1,0,13,163645,good
20000,term_36,11.99,C1,NJ,Verified,120000,emp_6,0,0,35.7,0,1,1,2,11725,60,0,7,0,6,13000,good
7000,term_36,11.99,C1,NY,Not_Verified,70000,emp_4,1,0,34.4,0,1,0,0,27855,34,0,6,0,2,36114,good
23150,term_60,18.99,E1,AZ,Not_Verified,60939,emp_5,0,0,34,0,3,2,5,65106,73,2,1,0,11,77749,good
15325,term_36,17.97,D4,VA,Verified,82000,emp_ge_10,1,1,79.4,0,17,1,6,118555,113,0,1,0,21,101980,good
35000,term_60,9.75,B3,TN,Verified,150000,emp_ge_10,0,1,89,0,0,0,0,0,89,0,1,0,6,0,good
10000,term_36,6.97,A3,NY,Verified,57000,emp_2,0,0,38.9,0,8,0,0,29017,76,0,0,0,18,28342,good
15000,term_36,11.99,C1,NY,Source_Verified,85000,emp_ge_10,0,0,73.4,0,3,3,6,40818,79,0,0,0,14,46661,good
12000,term_36,7.39,A4,MD,Not_Verified,115000,emp_4,0,0,46.9,0,3,2,4,38671,64,0,2,0,8,51119,good
3200,term_36,12.88,C2,TX,Source_Verified,115000,emp_ge_10,1,0,77,0,11,0,1,83614,110,0,0,0,26,68776,good
16000,term_36,6.49,A2,CA,Source_Verified,50000,emp_5,0,1,21.1,0,1,0,2,15200,33,1,2,0,14,20596,good
35000,term_60,11.99,C1,FL,Verified,79000,emp_8,0,0,16.8,0,1,1,3,19565,51,0,0,0,13,20000,good
10000,term_36,8.49,B1,FL,Source_Verified,55000,emp_3,0,0,23,0,7,3,3,27148,53,1,0,0,7,33561,good
20000,term_36,10.75,B4,CA,Verified,54000,emp_4,0,0,56.2,0,2,1,1,21538,62,0,2,0,5,30648,good
29150,term_60,19.99,E1,MA,Verified,63400,emp_ge_10,0,0,76.4,0,2,2,3,9258,77,1,5,0,12,11906,good
12000,term_36,9.75,B3,ND,Not_Verified,50000,emp_3,1,2,37,0,9,1,2,59357,65,0,2,0,21,78426,good
20000,term_60,15.31,C5,IL,Source_Verified,145000,emp_ge_10,0,3,70.8,0,8,6,11,80794,63,7,12,0,27,113447,good
6400,term_36,11.48,B5,TX,Not_Verified,50000,emp_7,0,3,56.1,0,9,1,2,73264,89,5,13,0,10,79160,good
30000,term_60,11.99,C1,OR,Verified,90000,emp_ge_10,0,0,49.8,0,0,0,0,0,50,0,1,0,2,0,good
11000,term_60,17.27,D2,CT,Source_Verified,56000,emp_5,0,0,52.4,0,3,1,2,29396,54,1,2,0,5,53126,good
3500,term_36,12.99,C2,CO,Verified,32000,emp_7,0,0,60.2,0,2,2,2,12961,73,4,6,0,8,14917,good
7000,term_36,16.29,D1,NC,Source_Verified,49000,emp_2,0,0,31.8,0,2,1,2,13409,68,4,3,0,3,17863,good
11000,term_36,7.39,A4,AZ,Source_Verified,68300,emp_9,1,0,64.3,0,2,1,2,22146,68,1,1,0,6,26000,good
7500,term_36,7.91,A5,NY,Not_Verified,48000,emp_1,0,2,26.6,0,1,0,1,3234,30,2,4,0,2,7763,good
24000,term_60,12.88,C2,NJ,Not_Verified,115000,emp_ge_10,3,2,20,0,2,3,3,42618,70,1,5,0,4,45500,good
14400,term_60,20.75,E2,OH,Source_Verified,147000,emp_1,0,3,64.1,0,5,2,4,142961,78,4,7,0,24,151364,good
25000,term_60,12.88,C2,WA,Verified,65000,emp_2,0,1,86,0,2,1,2,22504,86,1,1,0,9,25994,good
12000,term_36,9.75,B3,FL,Source_Verified,54000,emp_6,1,2,36.9,0,1,1,1,840,31,2,7,0,4,9310,good
22800,term_60,22.45,E5,VA,Verified,60266,emp_2,0,3,35.4,0,3,1,5,44413,74,3,7,0,30,49364,good
25000,term_60,17.97,D4,NY,Source_Verified,175000,emp_ge_10,0,1,57.2,0,4,1,2,71602,40,1,3,0,15,135749,good
14325,term_36,18.49,D5,FL,Source_Verified,35000,emp_3,0,0,43.1,0,1,0,1,7034,47,0,0,0,4,14261,good
20000,term_60,8.49,B1,TX,Not_Verified,61000,emp_2,0,0,61.1,0,0,0,0,0,61,0,0,0,1,0,good
25000,term_36,11.99,C1,NY,Source_Verified,90000,emp_2,0,0,4,0,0,0,0,0,4,0,0,0,1,0,bad
16000,term_60,16.59,D2,FL,Verified,48400,emp_unk,0,0,81.2,0,3,0,2,19410,72,0,2,0,9,30763,bad
40000,term_36,6.49,A2,CA,Source_Verified,180000,emp_ge_10,0,0,60.8,0,1,0,0,45105,61,1,6,0,3,71969,good
8800,term_36,5.32,A1,NY,Not_Verified,52900,emp_8,0,0,38.5,0,1,0,0,4008,29,0,0,0,3,18934,good
8000,term_36,7.89,A5,CA,Source_Verified,47840,emp_lt_1,0,1,50.8,0,0,0,0,0,51,0,1,0,0,0,good
12000,term_60,16.59,D2,NY,Verified,48000,emp_9,2,0,32,0,4,0,2,41603,65,1,1,0,8,58736,bad
25000,term_36,6.49,A2,MA,Not_Verified,105000,emp_lt_1,0,0,68.9,0,2,0,1,13299,58,0,0,0,7,29624,good
6400,term_36,10.75,B4,OH,Verified,17000,emp_unk,0,0,65.2,0,0,0,0,0,65,0,0,0,0,0,good
8500,term_36,9.8,B3,NJ,Verified,36000,emp_ge_10,0,0,14.1,0,0,0,0,0,14,0,2,0,0,0,good
16000,term_60,13.67,C3,MI,Source_Verified,80000,emp_1,0,0,48.7,0,12,2,5,41269,63,1,5,0,13,54843,good
12000,term_36,11.47,B5,TN,Verified,85000,emp_ge_10,0,0,41,0,3,3,3,43399,41,0,3,0,14,47241,good
25000,term_36,10.75,B4,TX,Not_Verified,70000,emp_lt_1,2,0,55.5,0,2,0,0,9798,54,0,0,0,5,18500,good
2000,term_36,10.75,B4,CO,Verified,48000,emp_unk,1,0,96.1,0,2,0,0,35981,74,0,0,0,2,54701,good
8550,term_36,13.99,C4,WV,Not_Verified,52000,emp_ge_10,1,1,14.6,0,2,1,2,35769,71,0,1,0,4,40813,good
10200,term_36,12.88,C2,GA,Not_Verified,55000,emp_2,1,0,44.6,0,2,0,0,64316,87,0,0,0,16,44420,good
22675,term_36,15.31,C5,FL,Source_Verified,54000,emp_ge_10,1,0,30,0,0,0,0,0,30,3,2,0,1,0,good
10200,term_60,21.18,E3,MN,Verified,39200,emp_4,0,0,47,0,4,2,5,28492,59,0,0,0,17,44920,good
5000,term_36,7.49,A4,NY,Not_Verified,675000,emp_unk,2,0,66.5,0,1,0,0,14690,68,1,1,0,1,36230,good
22275,term_60,20.5,E4,CA,Not_Verified,65500,emp_ge_10,1,0,73.6,0,2,0,1,15313,67,3,3,0,3,27000,good
35000,term_36,7.49,A4,CO,Not_Verified,160000,emp_ge_10,0,1,24,0,3,1,4,103975,40,1,3,0,8,111578,good
16000,term_36,6.49,A2,CO,Source_Verified,115000,emp_ge_10,1,0,53,0,1,0,0,1967,42,0,0,0,3,18148,good
15000,term_36,20.75,E2,NC,Not_Verified,70000,emp_ge_10,0,1,10.4,0,1,1,1,45666,10,2,6,0,10,48999,good
24000,term_36,10.75,B4,CA,Verified,115500,emp_6,0,0,35.5,0,2,3,5,11320,42,0,0,0,7,14834,good
17925,term_60,21.97,E4,MD,Verified,53000,emp_2,0,1,64.7,0,2,1,1,17241,60,0,1,0,9,29874,good
15000,term_36,17.27,D2,FL,Not_Verified,60000,emp_3,0,1,55.2,0,1,2,3,14385,67,1,4,0,6,15603,good
35000,term_36,9.8,B3,VA,Verified,130000,emp_ge_10,0,0,39.2,0,3,0,2,48774,52,2,0,0,9,83322,good
15000,term_60,11.99,C1,KS,Not_Verified,90000,emp_4,2,0,82.8,0,1,0,1,7407,67,0,0,0,3,15000,good
8000,term_36,15.31,C5,TX,Verified,38000,emp_ge_10,2,0,58.2,0,1,1,1,17853,78,2,4,0,7,18662,good
8000,term_36,5.32,A1,CA,Not_Verified,145000,emp_3,0,2,18.1,0,3,2,5,83410,58,1,3,0,28,101609,good
12000,term_36,11.47,B5,FL,Verified,31000,emp_lt_1,0,0,58.1,0,1,0,1,3547,59,0,0,0,3,5881,good
8000,term_36,11.99,C1,SC,Verified,45000,emp_ge_10,0,0,80.1,0,2,1,3,4622,58,0,0,0,9,17022,good
12500,term_36,7.49,A4,NY,Source_Verified,265000,emp_ge_10,0,0,9,0,0,0,0,0,11,0,0,0,8,0,good
30000,term_60,16.59,D2,CA,Source_Verified,70000,emp_ge_10,1,1,81.6,0,0,0,0,0,82,0,1,0,2,0,good
24275,term_36,22.45,E5,MS,Verified,62500,emp_8,2,1,31.3,0,3,2,3,38664,67,3,5,0,15,49867,bad
20000,term_36,11.99,C1,CA,Not_Verified,84000,emp_ge_10,0,1,35.3,0,1,0,0,6641,39,0,4,0,1,11478,good
33600,term_60,11.99,C1,NY,Verified,100000,emp_5,0,0,96.8,0,8,0,1,12177,73,1,0,0,18,22201,good
35000,term_36,7.39,A4,GA,Verified,146500,emp_ge_10,0,1,50,0,1,0,0,22761,62,0,3,0,5,23000,good
10000,term_36,9.75,B3,VA,Not_Verified,31000,emp_ge_10,0,0,65,0,2,2,2,15357,53,0,1,0,7,31858,good
10000,term_36,5.32,A1,NC,Source_Verified,72000,emp_2,0,0,7.6,0,8,0,0,9094,23,0,3,0,18,22625,good
24000,term_60,15.31,C5,NV,Verified,30000,emp_1,0,0,72.9,0,2,2,2,64552,87,1,2,0,10,68356,bad
25000,term_36,15.31,C5,TX,Verified,130000,emp_lt_1,1,0,75.7,0,5,0,2,109135,62,0,0,0,21,159780,good
20000,term_36,9.75,B3,CA,Not_Verified,95000,emp_3,1,0,36,0,2,1,2,29987,70,0,0,0,3,35669,good
25000,term_36,8.39,B1,PA,Verified,180000,emp_ge_10,0,2,36.1,0,6,3,4,119942,61,0,5,0,12,168955,good
35000,term_36,9.17,B2,TX,Verified,125000,emp_1,1,0,70.5,0,1,0,0,12481,71,0,0,0,7,35154,good
16000,term_36,9.75,B3,HI,Not_Verified,86000,emp_ge_10,1,1,50.7,0,4,0,5,31620,50,1,1,0,14,63099,good
29000,term_60,17.27,D2,WI,Verified,67000,emp_9,2,0,61.9,0,1,0,0,16429,60,3,1,0,4,26100,good
7500,term_36,9.16,B2,GA,Verified,19000,emp_unk,0,1,52.1,0,1,0,1,17260,69,0,2,0,5,21252,good
25000,term_36,13.67,C3,NY,Source_Verified,120000,emp_9,0,1,43.5,0,9,2,2,90252,65,0,3,0,15,120735,good
7125,term_36,6.99,A3,CO,Not_Verified,75000,emp_4,0,1,66.6,0,2,0,0,60369,82,0,1,0,23,57172,good
25000,term_60,17.97,D4,CA,Not_Verified,150000,emp_8,1,2,41.1,0,0,0,0,0,54,0,4,0,7,0,good
12000,term_36,12.99,C2,GA,Not_Verified,111000,emp_ge_10,0,1,98.6,0,2,2,3,16713,98,2,5,0,5,18000,good
20000,term_60,14.46,C4,IL,Source_Verified,55000,emp_ge_10,3,0,55.1,0,0,0,0,0,55,0,0,0,2,0,good
5000,term_36,9.75,B3,OK,Source_Verified,61000,emp_ge_10,0,0,43.1,0,3,0,2,32423,63,1,1,0,11,47529,good
1500,term_36,5.32,A1,TX,Not_Verified,29000,emp_unk,0,0,30.5,0,1,0,1,3519,36,0,0,0,5,5500,good
8500,term_36,7.91,A5,IN,Not_Verified,60000,emp_7,0,1,49.9,0,12,0,1,60563,77,0,1,0,15,70851,bad
20800,term_60,15.77,D1,MN,Not_Verified,52000,emp_6,1,0,49.2,0,1,0,0,4079,42,2,2,0,2,11862,good
14000,term_36,10.75,B4,NH,Source_Verified,71000,emp_1,0,0,65.6,0,1,0,0,7380,62,0,0,0,10,13285,good
24000,term_60,21.97,E4,FL,Source_Verified,65000,emp_8,0,0,68.1,0,12,0,4,112118,78,1,6,0,21,136247,good
14000,term_60,10.78,B4,TX,Source_Verified,56000,emp_9,2,0,55.8,0,2,0,1,32912,62,0,1,0,3,51084,good
15000,term_36,9.75,B3,TN,Verified,49400,emp_unk,1,0,71.2,0,2,1,2,42282,69,0,0,0,11,62021,good
7700,term_36,14.46,C4,VA,Source_Verified,57000,emp_8,0,0,55.5,0,1,0,0,7258,55,1,0,0,2,13273,good
11000,term_60,18.25,D3,NY,Verified,30000,emp_ge_10,0,0,50.4,0,0,0,0,0,50,0,0,0,0,0,good
21000,term_60,18.99,E1,CO,Source_Verified,100000,emp_1,0,1,33.8,0,15,0,1,198988,92,0,3,0,16,191413,good
24200,term_36,7.89,A5,FL,Not_Verified,48432,emp_unk,1,0,18.4,0,0,0,0,0,18,1,1,0,4,0,good
18000,term_60,13.67,C3,GA,Not_Verified,57000,emp_lt_1,0,0,66.6,0,1,0,1,27352,77,1,1,0,12,32775,good
17600,term_60,18.99,D4,FL,Verified,40000,emp_3,0,0,48.2,0,1,0,0,3549,42,0,2,0,3,13405,good
18400,term_36,9.16,B2,AL,Not_Verified,74984,emp_2,0,0,94.9,0,1,0,0,12954,68,0,0,0,2,35000,good
12000,term_60,19.53,D5,IN,Verified,83000,emp_ge_10,0,0,2.7,0,3,2,5,18291,38,4,4,0,13,31178,good
7600,term_36,9.16,B2,LA,Not_Verified,52000,emp_4,0,0,49.1,0,13,1,3,81445,105,1,2,0,17,72340,good
4550,term_36,20.5,E4,CA,Source_Verified,30000,emp_lt_1,0,0,44.7,0,2,1,2,40721,79,4,4,0,3,47478,good
16000,term_60,12.99,C2,NC,Verified,45000,emp_unk,0,0,97.1,0,0,0,0,0,97,1,0,0,5,0,good
15000,term_60,11.99,C1,CO,Not_Verified,65200,emp_ge_10,1,0,38.4,0,0,0,0,0,40,0,2,0,4,0,good
6000,term_36,7.39,A4,TX,Not_Verified,85000,emp_ge_10,0,1,11.6,0,3,1,3,46323,49,0,1,0,7,65190,good
35000,term_60,21.97,E4,CA,Source_Verified,220000,emp_ge_10,0,3,79.1,0,4,4,4,121122,78,2,4,0,13,135440,good
4000,term_36,11.47,B5,IN,Not_Verified,39000,emp_unk,0,2,4.8,0,2,1,2,13993,18,0,2,0,4,21464,good
9000,term_36,9.16,B2,KY,Verified,31540,emp_unk,0,0,51.2,0,0,0,0,0,51,0,3,0,3,0,good
22000,term_60,10.75,B4,GA,Source_Verified,82000,emp_8,0,0,15.6,0,3,2,2,46176,47,0,1,0,8,64071,good
9000,term_36,17.27,D3,LA,Not_Verified,80000,emp_ge_10,0,1,18,0,3,2,2,30101,56,0,3,0,6,45273,good
10000,term_36,5.32,A1,TN,Not_Verified,63000,emp_ge_10,0,1,8.2,0,2,1,2,36294,12,0,1,0,4,41737,good
30000,term_60,15.77,D1,NY,Verified,65000,emp_4,0,0,93.8,0,1,0,1,9611,81,0,1,0,3,15000,bad
7000,term_36,10.78,B4,FL,Verified,57000,emp_3,0,0,51.2,0,7,1,1,23850,70,0,1,0,15,27500,good
5000,term_36,9.16,B2,OR,Source_Verified,100000,emp_ge_10,0,0,87,0,1,0,0,44541,87,0,0,0,3,59248,good
8000,term_36,9.16,B2,SD,Not_Verified,160000,emp_unk,1,2,45.1,0,6,2,2,64094,54,2,9,0,13,109588,good
10875,term_60,21.97,E4,CT,Not_Verified,55000,emp_5,0,1,44.2,0,2,1,2,10876,57,1,2,0,3,16420,good
16000,term_60,13.99,C4,MA,Source_Verified,66000,emp_ge_10,0,0,75.5,0,1,0,0,3027,63,0,0,0,2,7894,good
10000,term_36,13.67,C3,WA,Source_Verified,50000,emp_2,1,1,74.1,0,1,0,0,405,22,0,1,0,2,26054,good
27725,term_60,21.97,E4,WA,Source_Verified,73000,emp_ge_10,0,0,75.2,0,2,0,2,23299,70,0,0,0,7,36001,good
10000,term_36,11.47,B5,FL,Source_Verified,99000,emp_ge_10,0,0,49,0,1,0,0,15977,55,1,1,0,1,25977,good
20000,term_36,7.39,A4,VA,Source_Verified,280000,emp_ge_10,1,1,4.2,0,2,1,2,26418,24,1,1,0,3,42002,good
12000,term_36,6.49,A2,CT,Not_Verified,45000,emp_lt_1,0,0,28.2,0,2,0,1,26044,51,0,0,0,4,35270,good
24000,term_60,21.18,E3,PA,Source_Verified,105040,emp_5,0,1,63.4,0,5,0,0,90333,87,0,1,0,16,100014,good
10800,term_36,8.49,B1,OR,Not_Verified,39000,emp_1,0,0,44.7,0,0,0,0,0,45,0,0,0,10,0,good
28000,term_60,8.49,B1,NY,Not_Verified,103000,emp_ge_10,0,0,9.2,0,4,1,2,114336,32,0,1,0,8,130502,good
12000,term_60,19.99,E1,AZ,Source_Verified,40000,emp_lt_1,0,0,50.4,0,11,2,4,49000,97,0,0,0,17,45155,good
16800,term_60,18.25,D3,CA,Verified,69000,emp_ge_10,0,0,26,0,3,0,2,39466,62,0,0,0,4,55617,good
4000,term_36,11.99,C1,FL,Not_Verified,70000,emp_ge_10,1,0,43.5,0,13,4,7,78606,83,2,4,0,23,82571,good
30000,term_36,11.48,B5,VA,Source_Verified,78000,emp_6,1,0,56.5,0,1,0,0,4254,53,0,1,0,7,10000,good
7000,term_36,12.99,C2,MI,Verified,25000,emp_5,0,1,40.5,0,0,0,0,0,41,1,1,0,0,0,good
6000,term_36,6.97,A3,CO,Not_Verified,75000,emp_5,4,1,58.6,0,21,2,3,135757,89,0,3,0,42,147022,good
28000,term_60,7.39,A4,CA,Not_Verified,118500,emp_ge_10,0,0,9.8,0,3,2,3,51650,65,2,2,0,15,55496,good
18475,term_36,9.75,B3,MA,Not_Verified,42000,emp_4,0,0,49.9,0,2,0,1,20163,67,3,0,0,8,32389,good
6400,term_36,21.97,E4,NC,Source_Verified,41500,emp_9,0,3,55.1,0,2,2,2,30667,78,7,8,0,6,33219,good
16000,term_60,18.25,D3,CA,Source_Verified,60000,emp_lt_1,0,1,88.7,0,1,0,0,4930,84,0,1,0,3,7695,good
8000,term_36,10.75,B4,NJ,Source_Verified,40000,emp_4,0,1,41.1,0,2,0,0,33637,73,0,2,0,12,35367,good
14000,term_36,9.75,B3,FL,Source_Verified,55000,emp_9,0,0,60.7,0,2,1,5,18479,58,1,1,0,12,33416,good
15000,term_36,11.47,B5,OH,Not_Verified,65000,emp_5,0,1,80.3,0,2,1,1,14719,66,2,10,0,5,28626,good
5000,term_36,7.89,A5,DC,Not_Verified,65000,emp_4,0,0,56.8,0,8,0,1,24673,74,0,1,0,8,29000,bad
14000,term_60,19.48,E2,TX,Source_Verified,108000,emp_ge_10,0,1,63.3,0,5,1,4,47593,69,1,2,0,7,69568,bad
14500,term_36,7.89,A5,WA,Source_Verified,52000,emp_lt_1,0,2,51,0,8,0,2,39853,70,0,2,0,18,49426,good
35000,term_60,15.31,C5,AZ,Source_Verified,75000,emp_ge_10,0,0,57.4,0,0,0,0,0,57,0,0,0,3,0,good
10000,term_36,6.49,A2,TX,Verified,82429,emp_ge_10,0,0,70,0,0,0,0,0,70,1,1,0,0,0,good
9600,term_36,6.97,A3,MS,Not_Verified,138484,emp_7,1,1,59.3,0,6,2,3,79217,67,1,3,0,12,122840,good
25000,term_60,11.47,B5,KY,Not_Verified,75000,emp_ge_10,0,0,72.8,0,0,0,0,0,73,0,1,0,6,0,good
20400,term_36,14.46,C4,WV,Verified,50000,emp_ge_10,0,0,80.2,0,1,1,1,7350,83,0,0,0,2,8286,good
5000,term_36,9.16,B2,TX,Not_Verified,25000,emp_3,1,1,15.2,0,0,0,1,0,15,1,1,0,6,0,good
9650,term_36,16.29,D1,TX,Verified,60000,emp_1,0,0,99.4,0,2,0,0,6483,47,0,0,0,3,24907,good
35000,term_60,13.67,C3,MI,Verified,150000,emp_ge_10,1,1,63.6,0,2,0,1,33344,62,2,4,0,8,61085,good
7500,term_36,8.39,B1,CA,Source_Verified,36000,emp_2,0,0,70.1,0,3,0,0,11982,72,0,1,0,4,16613,good
20000,term_36,16.29,D1,WA,Not_Verified,112000,emp_ge_10,0,1,84.5,0,6,2,4,141985,97,4,4,0,19,144410,good
12000,term_60,21.18,E3,AL,Verified,51000,emp_1,0,3,36.1,0,2,2,3,31139,77,0,4,0,3,33520,good
12000,term_36,26.57,F5,CA,Verified,40000,emp_5,0,3,70.6,0,2,1,3,64006,90,1,3,0,7,70986,good
7200,term_36,11.99,C1,NY,Verified,30000,emp_4,1,0,68.5,0,5,0,1,59244,84,0,0,0,15,69132,good
15000,term_36,5.32,A1,TX,Not_Verified,56721,emp_unk,0,0,15,0,0,0,0,0,15,0,0,0,0,0,good
19400,term_60,11.99,C1,MT,Source_Verified,78114,emp_ge_10,1,0,20.7,0,2,0,1,13506,26,1,1,0,2,42761,good
7200,term_36,17.97,D4,MI,Source_Verified,65000,emp_1,0,0,65.5,0,7,3,6,21673,77,1,0,0,13,26684,good
25000,term_60,9.16,B2,CA,Not_Verified,95000,emp_2,0,0,45.2,0,10,0,0,203661,73,0,0,0,10,194521,good
30000,term_60,11.99,C1,AZ,Verified,114500,emp_ge_10,0,0,58.9,0,2,0,1,12096,48,1,2,0,13,46476,good
32400,term_60,10.75,B4,FL,Verified,75000,emp_2,0,2,1.1,0,2,0,1,18873,35,5,6,0,12,34445,good
7000,term_36,10.75,B4,MO,Source_Verified,35000,emp_4,0,0,46.1,0,3,1,3,29195,79,1,3,0,11,31403,good
10000,term_36,8.39,B1,CT,Not_Verified,72000,emp_3,0,0,18.4,0,2,0,1,24269,41,3,2,0,4,44897,good
